"web_x","web_y","elevation"
1243596.01707128,412498.219593429,696.804665355615
1244596.01707128,412498.219593429,696.224697087194
1245596.01707128,412498.219593429,694.624818072508
1246596.01707128,412498.219593429,688.339315179972
1247596.01707128,412498.219593429,688.399649978586
1248596.01707128,412498.219593429,681.611780467683
1249596.01707128,412498.219593429,684.893352534041
1250596.01707128,412498.219593429,693.915105249071
1251596.01707128,412498.219593429,704.025439791075
1252596.01707128,412498.219593429,703.758668775765
1253596.01707128,412498.219593429,711.713651892065
1254596.01707128,412498.219593429,710.591218048624
1255596.01707128,412498.219593429,707.310531469684
1256596.01707128,412498.219593429,709.570680707891
1257596.01707128,412498.219593429,723.136155073952
1258596.01707128,412498.219593429,717.624692685467
1259596.01707128,412498.219593429,733.631310094505
1260596.01707128,412498.219593429,736.58588988365
1261596.01707128,412498.219593429,727.592259491419
1262596.01707128,412498.219593429,719.506695560843
1263596.01707128,412498.219593429,722.56821262378
1264596.01707128,412498.219593429,717.191878587908
1265596.01707128,412498.219593429,699.567204833875
1266596.01707128,412498.219593429,703.423343023236
1267596.01707128,412498.219593429,712.085747414427
1268596.01707128,412498.219593429,720.09062420787
1269596.01707128,412498.219593429,726.061100982104
1270596.01707128,412498.219593429,731.004392769411
1271596.01707128,412498.219593429,726.079950390879
1272596.01707128,412498.219593429,727.927315471387
1273596.01707128,412498.219593429,725.767568482129
1274596.01707128,412498.219593429,735.779200484846
1275596.01707128,412498.219593429,728.150394748567
1276596.01707128,412498.219593429,716.566152571796
1277596.01707128,412498.219593429,717.225615445689
1278596.01707128,412498.219593429,700.986871443092
1279596.01707128,412498.219593429,702.767912385292
1280596.01707128,412498.219593429,697.525189577923
1281596.01707128,412498.219593429,689.696630803022
1282596.01707128,412498.219593429,692.895334653552
1283596.01707128,412498.219593429,697.333098711605
1284596.01707128,412498.219593429,683.112943185356
1285596.01707128,412498.219593429,675.959398686346
1286596.01707128,412498.219593429,680.694462787885
1287596.01707128,412498.219593429,683.061146211729
1288596.01707128,412498.219593429,677.817363456064
1289596.01707128,412498.219593429,695.776734154579
1290596.01707128,412498.219593429,695.16657451848
1291596.01707128,412498.219593429,695.491979329983
1292596.01707128,412498.219593429,699.751549521246
1293596.01707128,412498.219593429,706.387942964365
1294596.01707128,412498.219593429,699.672170154367
1295596.01707128,412498.219593429,693.689839659442
1296596.01707128,412498.219593429,693.853469215143
1297596.01707128,412498.219593429,689.319674762983
1298596.01707128,412498.219593429,687.060732941861
1299596.01707128,412498.219593429,684.94009885069
1300596.01707128,412498.219593429,682.626239334647
1301596.01707128,412498.219593429,681.160369225561
1302596.01707128,412498.219593429,687.216215131076
1303596.01707128,412498.219593429,695.007888362028
1225596.01707128,413498.219593429,488.037869965968
1226596.01707128,413498.219593429,486.301085249289
1227596.01707128,413498.219593429,539.322779426524
1228596.01707128,413498.219593429,555.521761151964
1229596.01707128,413498.219593429,569.382563095575
1230596.01707128,413498.219593429,567.015870168284
1231596.01707128,413498.219593429,575.464427226342
1232596.01707128,413498.219593429,587.836288965321
1233596.01707128,413498.219593429,617.435316975465
1234596.01707128,413498.219593429,639.996849293508
1235596.01707128,413498.219593429,655.497914324643
1236596.01707128,413498.219593429,643.298295656422
1237596.01707128,413498.219593429,650.43378506387
1238596.01707128,413498.219593429,683.920378459566
1239596.01707128,413498.219593429,694.889590895402
1240596.01707128,413498.219593429,695.876340364621
1241596.01707128,413498.219593429,698.469835324828
1242596.01707128,413498.219593429,692.182242634383
1243596.01707128,413498.219593429,703.846963128278
1244596.01707128,413498.219593429,710.332238802376
1245596.01707128,413498.219593429,713.77160609774
1246596.01707128,413498.219593429,696.825179728337
1247596.01707128,413498.219593429,703.287781915525
1248596.01707128,413498.219593429,693.013781668861
1249596.01707128,413498.219593429,683.56191666804
1250596.01707128,413498.219593429,693.339543446578
1251596.01707128,413498.219593429,695.024672705987
1252596.01707128,413498.219593429,701.614814486113
1253596.01707128,413498.219593429,705.135626750124
1254596.01707128,413498.219593429,700.151057202744
1255596.01707128,413498.219593429,706.32836944591
1256596.01707128,413498.219593429,719.818609434178
1257596.01707128,413498.219593429,716.105339912675
1258596.01707128,413498.219593429,721.154646588708
1259596.01707128,413498.219593429,754.801992012886
1260596.01707128,413498.219593429,750.941621714993
1261596.01707128,413498.219593429,738.110942147641
1262596.01707128,413498.219593429,729.606266499847
1263596.01707128,413498.219593429,720.263861422644
1264596.01707128,413498.219593429,714.129095781924
1265596.01707128,413498.219593429,712.082448484914
1266596.01707128,413498.219593429,703.625962144665
1267596.01707128,413498.219593429,704.846814847046
1268596.01707128,413498.219593429,710.112970833613
1269596.01707128,413498.219593429,719.830782109696
1270596.01707128,413498.219593429,728.895858175908
1271596.01707128,413498.219593429,726.642116239001
1272596.01707128,413498.219593429,729.894530321625
1273596.01707128,413498.219593429,730.714734891862
1274596.01707128,413498.219593429,731.550537413682
1275596.01707128,413498.219593429,717.598114104148
1276596.01707128,413498.219593429,706.368943978541
1277596.01707128,413498.219593429,706.872163891771
1278596.01707128,413498.219593429,705.26513526537
1279596.01707128,413498.219593429,708.870628530482
1280596.01707128,413498.219593429,714.173552015404
1281596.01707128,413498.219593429,695.450800829619
1282596.01707128,413498.219593429,705.953932468379
1283596.01707128,413498.219593429,690.562566384002
1284596.01707128,413498.219593429,682.498105992771
1285596.01707128,413498.219593429,677.73825658294
1286596.01707128,413498.219593429,681.851890955736
1287596.01707128,413498.219593429,692.457018382336
1288596.01707128,413498.219593429,686.822038777043
1289596.01707128,413498.219593429,690.905838762231
1290596.01707128,413498.219593429,699.493752306427
1291596.01707128,413498.219593429,694.378030099389
1292596.01707128,413498.219593429,691.203188336235
1293596.01707128,413498.219593429,695.520641705858
1294596.01707128,413498.219593429,697.252202227753
1295596.01707128,413498.219593429,695.499557766645
1296596.01707128,413498.219593429,698.37929341296
1297596.01707128,413498.219593429,695.862983059415
1298596.01707128,413498.219593429,686.342674221916
1299596.01707128,413498.219593429,685.425739107525
1300596.01707128,413498.219593429,682.141201336514
1301596.01707128,413498.219593429,700.162771515097
1302596.01707128,413498.219593429,698.005654532863
1303596.01707128,413498.219593429,712.830055639702
1225596.01707128,414498.219593429,470.184896233143
1226596.01707128,414498.219593429,470.027483184787
1227596.01707128,414498.219593429,515.599634312285
1228596.01707128,414498.219593429,549.665935206324
1229596.01707128,414498.219593429,556.212904537805
1230596.01707128,414498.219593429,556.362247545336
1231596.01707128,414498.219593429,565.626785764179
1232596.01707128,414498.219593429,592.703456626464
1233596.01707128,414498.219593429,620.582789231902
1234596.01707128,414498.219593429,620.432225869997
1235596.01707128,414498.219593429,627.09529115063
1236596.01707128,414498.219593429,634.868341927421
1237596.01707128,414498.219593429,651.719140320519
1238596.01707128,414498.219593429,693.928952317791
1239596.01707128,414498.219593429,691.168712232779
1240596.01707128,414498.219593429,686.071980990247
1241596.01707128,414498.219593429,688.751753877626
1242596.01707128,414498.219593429,695.221735863023
1243596.01707128,414498.219593429,707.443252892944
1244596.01707128,414498.219593429,708.100167455518
1245596.01707128,414498.219593429,708.881954191524
1246596.01707128,414498.219593429,698.097267747936
1247596.01707128,414498.219593429,710.148479939011
1248596.01707128,414498.219593429,695.456196425978
1249596.01707128,414498.219593429,690.163785815791
1250596.01707128,414498.219593429,688.001444332448
1251596.01707128,414498.219593429,695.885671346238
1252596.01707128,414498.219593429,698.632151191315
1253596.01707128,414498.219593429,694.240139493435
1254596.01707128,414498.219593429,697.264757168746
1255596.01707128,414498.219593429,704.892119260724
1256596.01707128,414498.219593429,712.874560497951
1257596.01707128,414498.219593429,722.230846773993
1258596.01707128,414498.219593429,703.785747102094
1259596.01707128,414498.219593429,720.704427175198
1260596.01707128,414498.219593429,736.967312436843
1261596.01707128,414498.219593429,729.684023528801
1262596.01707128,414498.219593429,728.084812544064
1263596.01707128,414498.219593429,722.217061288543
1264596.01707128,414498.219593429,718.130254009229
1265596.01707128,414498.219593429,711.703859178074
1266596.01707128,414498.219593429,706.787353635396
1267596.01707128,414498.219593429,713.910289797748
1268596.01707128,414498.219593429,713.926677221024
1269596.01707128,414498.219593429,720.859986092969
1270596.01707128,414498.219593429,724.062778520337
1271596.01707128,414498.219593429,726.686854998204
1272596.01707128,414498.219593429,735.697512875041
1273596.01707128,414498.219593429,729.052711665657
1274596.01707128,414498.219593429,731.377662172609
1275596.01707128,414498.219593429,720.741763953418
1276596.01707128,414498.219593429,715.037561978431
1277596.01707128,414498.219593429,719.132405251677
1278596.01707128,414498.219593429,718.355475988349
1279596.01707128,414498.219593429,725.360567818286
1280596.01707128,414498.219593429,714.376692550616
1281596.01707128,414498.219593429,699.692649172206
1282596.01707128,414498.219593429,700.793809098161
1283596.01707128,414498.219593429,687.765394047835
1284596.01707128,414498.219593429,673.660540211415
1285596.01707128,414498.219593429,675.074474897942
1286596.01707128,414498.219593429,684.881693511487
1287596.01707128,414498.219593429,694.474696671101
1288596.01707128,414498.219593429,696.232799394206
1289596.01707128,414498.219593429,691.317035420986
1290596.01707128,414498.219593429,691.382927961059
1291596.01707128,414498.219593429,695.112283364571
1292596.01707128,414498.219593429,695.64791095993
1293596.01707128,414498.219593429,694.665240818128
1294596.01707128,414498.219593429,695.126273437089
1295596.01707128,414498.219593429,699.336202261941
1296596.01707128,414498.219593429,699.006654166057
1297596.01707128,414498.219593429,693.74244115548
1298596.01707128,414498.219593429,693.066092503206
1299596.01707128,414498.219593429,694.946174803685
1300596.01707128,414498.219593429,695.845884302762
1301596.01707128,414498.219593429,689.352537640959
1302596.01707128,414498.219593429,691.624076133808
1303596.01707128,414498.219593429,696.214451681379
1225596.01707128,415498.219593429,457.592481987419
1226596.01707128,415498.219593429,487.073524805256
1227596.01707128,415498.219593429,514.955886375184
1228596.01707128,415498.219593429,565.732939157274
1229596.01707128,415498.219593429,593.139393997923
1230596.01707128,415498.219593429,584.044739792649
1231596.01707128,415498.219593429,597.509743834271
1232596.01707128,415498.219593429,616.777609166888
1233596.01707128,415498.219593429,648.525344556607
1234596.01707128,415498.219593429,646.419071155667
1235596.01707128,415498.219593429,648.255303674387
1236596.01707128,415498.219593429,651.554892196996
1237596.01707128,415498.219593429,644.084820149274
1238596.01707128,415498.219593429,678.570740871128
1239596.01707128,415498.219593429,695.262379726691
1240596.01707128,415498.219593429,695.574310579433
1241596.01707128,415498.219593429,698.465039027922
1242596.01707128,415498.219593429,696.884681558645
1243596.01707128,415498.219593429,705.932233121413
1244596.01707128,415498.219593429,708.979830295573
1245596.01707128,415498.219593429,705.742306634769
1246596.01707128,415498.219593429,713.943123480833
1247596.01707128,415498.219593429,718.920183458289
1248596.01707128,415498.219593429,710.197356431076
1249596.01707128,415498.219593429,696.495727093757
1250596.01707128,415498.219593429,702.130086369613
1251596.01707128,415498.219593429,686.955800226814
1252596.01707128,415498.219593429,691.057929260778
1253596.01707128,415498.219593429,699.990810409087
1254596.01707128,415498.219593429,690.259002877734
1255596.01707128,415498.219593429,692.5357107643
1256596.01707128,415498.219593429,697.88853190227
1257596.01707128,415498.219593429,708.935582094579
1258596.01707128,415498.219593429,704.489045913465
1259596.01707128,415498.219593429,719.579616506265
1260596.01707128,415498.219593429,725.563691334662
1261596.01707128,415498.219593429,725.851330082976
1262596.01707128,415498.219593429,728.456578184801
1263596.01707128,415498.219593429,735.565599925697
1264596.01707128,415498.219593429,710.877048512359
1265596.01707128,415498.219593429,711.966648113502
1266596.01707128,415498.219593429,708.414672031999
1267596.01707128,415498.219593429,723.183163364359
1268596.01707128,415498.219593429,714.803759468781
1269596.01707128,415498.219593429,721.529353934525
1270596.01707128,415498.219593429,730.292217389402
1271596.01707128,415498.219593429,728.492644316028
1272596.01707128,415498.219593429,735.970660847073
1273596.01707128,415498.219593429,742.946216794801
1274596.01707128,415498.219593429,728.053532258925
1275596.01707128,415498.219593429,724.225489016041
1276596.01707128,415498.219593429,726.159294501309
1277596.01707128,415498.219593429,724.330318567975
1278596.01707128,415498.219593429,717.501241329345
1279596.01707128,415498.219593429,718.135496282542
1280596.01707128,415498.219593429,713.583792564398
1281596.01707128,415498.219593429,714.107699913448
1282596.01707128,415498.219593429,707.557312017636
1283596.01707128,415498.219593429,682.600574399701
1284596.01707128,415498.219593429,674.435652808205
1285596.01707128,415498.219593429,679.680518554545
1286596.01707128,415498.219593429,684.669873051177
1287596.01707128,415498.219593429,690.243432429846
1288596.01707128,415498.219593429,699.270466427002
1289596.01707128,415498.219593429,702.73358919908
1290596.01707128,415498.219593429,694.396309350629
1291596.01707128,415498.219593429,691.478514449457
1292596.01707128,415498.219593429,696.824106194923
1293596.01707128,415498.219593429,700.972406119432
1294596.01707128,415498.219593429,700.849775656864
1295596.01707128,415498.219593429,701.461243910802
1296596.01707128,415498.219593429,704.387063298756
1297596.01707128,415498.219593429,700.720762090307
1298596.01707128,415498.219593429,705.538437286517
1299596.01707128,415498.219593429,700.729980570319
1300596.01707128,415498.219593429,687.154485419777
1301596.01707128,415498.219593429,682.82527611386
1302596.01707128,415498.219593429,686.728482823782
1303596.01707128,415498.219593429,693.333482615473
1225596.01707128,416498.219593429,480.713878064856
1226596.01707128,416498.219593429,483.555354798656
1227596.01707128,416498.219593429,496.580159695374
1228596.01707128,416498.219593429,561.889672844515
1229596.01707128,416498.219593429,626.402444723001
1230596.01707128,416498.219593429,632.954092372202
1231596.01707128,416498.219593429,610.400567930541
1232596.01707128,416498.219593429,625.400881345362
1233596.01707128,416498.219593429,647.071522405398
1234596.01707128,416498.219593429,667.189344609411
1235596.01707128,416498.219593429,667.985543836295
1236596.01707128,416498.219593429,681.074486958502
1237596.01707128,416498.219593429,655.588981651393
1238596.01707128,416498.219593429,663.081109222361
1239596.01707128,416498.219593429,692.737474039112
1240596.01707128,416498.219593429,700.823736910481
1241596.01707128,416498.219593429,702.984248256867
1242596.01707128,416498.219593429,708.30074159336
1243596.01707128,416498.219593429,771.591267993078
1244596.01707128,416498.219593429,715.225382731512
1245596.01707128,416498.219593429,704.913562200913
1246596.01707128,416498.219593429,717.492381445966
1247596.01707128,416498.219593429,714.883022871317
1248596.01707128,416498.219593429,707.253487511168
1249596.01707128,416498.219593429,701.464523239897
1250596.01707128,416498.219593429,703.015334289534
1251596.01707128,416498.219593429,691.834290305187
1252596.01707128,416498.219593429,698.275855852439
1253596.01707128,416498.219593429,703.081463513098
1254596.01707128,416498.219593429,698.284241808371
1255596.01707128,416498.219593429,702.780717746787
1256596.01707128,416498.219593429,701.983211131535
1257596.01707128,416498.219593429,704.57254406073
1258596.01707128,416498.219593429,711.151348254802
1259596.01707128,416498.219593429,708.881087731159
1260596.01707128,416498.219593429,715.728758183023
1261596.01707128,416498.219593429,719.719147002604
1262596.01707128,416498.219593429,730.11779327814
1263596.01707128,416498.219593429,727.038599840914
1264596.01707128,416498.219593429,714.495768002834
1265596.01707128,416498.219593429,721.796016874661
1266596.01707128,416498.219593429,717.115157153911
1267596.01707128,416498.219593429,717.315175335675
1268596.01707128,416498.219593429,721.486811513614
1269596.01707128,416498.219593429,715.767310522796
1270596.01707128,416498.219593429,728.298260020259
1271596.01707128,416498.219593429,734.010341398035
1272596.01707128,416498.219593429,744.776017474746
1273596.01707128,416498.219593429,739.199795067966
1274596.01707128,416498.219593429,722.980350148548
1275596.01707128,416498.219593429,733.802050746118
1276596.01707128,416498.219593429,717.904574202526
1277596.01707128,416498.219593429,713.534956857476
1278596.01707128,416498.219593429,712.012756870247
1279596.01707128,416498.219593429,717.833429305824
1280596.01707128,416498.219593429,710.110125814687
1281596.01707128,416498.219593429,697.453441170396
1282596.01707128,416498.219593429,697.11848975242
1283596.01707128,416498.219593429,683.103139710407
1284596.01707128,416498.219593429,679.367539298276
1285596.01707128,416498.219593429,686.227352266789
1286596.01707128,416498.219593429,688.473243550432
1287596.01707128,416498.219593429,696.056947626962
1288596.01707128,416498.219593429,703.505167268915
1289596.01707128,416498.219593429,705.70987467238
1290596.01707128,416498.219593429,698.710484439944
1291596.01707128,416498.219593429,698.390558995915
1292596.01707128,416498.219593429,692.169662454211
1293596.01707128,416498.219593429,695.711179058439
1294596.01707128,416498.219593429,699.516460396519
1295596.01707128,416498.219593429,700.23578015001
1296596.01707128,416498.219593429,700.486596646325
1297596.01707128,416498.219593429,698.061918155431
1298596.01707128,416498.219593429,695.732390016507
1299596.01707128,416498.219593429,694.41055150479
1300596.01707128,416498.219593429,693.781294116425
1301596.01707128,416498.219593429,693.715428189623
1302596.01707128,416498.219593429,689.850461119967
1303596.01707128,416498.219593429,697.857124190766
1225596.01707128,417498.219593429,473.425007915317
1226596.01707128,417498.219593429,487.443797211309
1227596.01707128,417498.219593429,510.229762696439
1228596.01707128,417498.219593429,527.59407659192
1229596.01707128,417498.219593429,616.01798484713
1230596.01707128,417498.219593429,634.664117277805
1231596.01707128,417498.219593429,624.33950679224
1232596.01707128,417498.219593429,641.282302803153
1233596.01707128,417498.219593429,703.079177553535
1234596.01707128,417498.219593429,767.82847995773
1235596.01707128,417498.219593429,697.824365764915
1236596.01707128,417498.219593429,672.741223427525
1237596.01707128,417498.219593429,662.245630691541
1238596.01707128,417498.219593429,668.154707821394
1239596.01707128,417498.219593429,675.776324949536
1240596.01707128,417498.219593429,692.648080709234
1241596.01707128,417498.219593429,702.465352651359
1242596.01707128,417498.219593429,714.469533589192
1243596.01707128,417498.219593429,747.835788223341
1244596.01707128,417498.219593429,761.658351668291
1245596.01707128,417498.219593429,714.498114671895
1246596.01707128,417498.219593429,721.548160570975
1247596.01707128,417498.219593429,714.144305594382
1248596.01707128,417498.219593429,704.270361192562
1249596.01707128,417498.219593429,720.475486566406
1250596.01707128,417498.219593429,708.51483572455
1251596.01707128,417498.219593429,703.609948228421
1252596.01707128,417498.219593429,707.213021583522
1253596.01707128,417498.219593429,715.413328101887
1254596.01707128,417498.219593429,711.140104136901
1255596.01707128,417498.219593429,715.58630903982
1256596.01707128,417498.219593429,706.266859903309
1257596.01707128,417498.219593429,716.061981990023
1258596.01707128,417498.219593429,710.499670231942
1259596.01707128,417498.219593429,712.112880877565
1260596.01707128,417498.219593429,718.05679715637
1261596.01707128,417498.219593429,718.367042878773
1262596.01707128,417498.219593429,733.851865257045
1263596.01707128,417498.219593429,726.834366871919
1264596.01707128,417498.219593429,713.946762294746
1265596.01707128,417498.219593429,715.416090969079
1266596.01707128,417498.219593429,726.027159761318
1267596.01707128,417498.219593429,716.966448726509
1268596.01707128,417498.219593429,728.747850893252
1269596.01707128,417498.219593429,720.753237023849
1270596.01707128,417498.219593429,727.264081838223
1271596.01707128,417498.219593429,734.636363523799
1272596.01707128,417498.219593429,734.110068289333
1273596.01707128,417498.219593429,735.018222712585
1274596.01707128,417498.219593429,735.33960012993
1275596.01707128,417498.219593429,731.911402921682
1276596.01707128,417498.219593429,711.579193866607
1277596.01707128,417498.219593429,698.949994578816
1278596.01707128,417498.219593429,699.583339041642
1279596.01707128,417498.219593429,704.640817042977
1280596.01707128,417498.219593429,702.206365686657
1281596.01707128,417498.219593429,704.785654055448
1282596.01707128,417498.219593429,694.006001259276
1283596.01707128,417498.219593429,682.335956231045
1284596.01707128,417498.219593429,692.111666931177
1285596.01707128,417498.219593429,682.646737587174
1286596.01707128,417498.219593429,689.579905415722
1287596.01707128,417498.219593429,700.814949209648
1288596.01707128,417498.219593429,708.863686203556
1289596.01707128,417498.219593429,709.455479661888
1290596.01707128,417498.219593429,708.338680748145
1291596.01707128,417498.219593429,704.824406163324
1292596.01707128,417498.219593429,693.246558761465
1293596.01707128,417498.219593429,705.521112232203
1294596.01707128,417498.219593429,697.027511216531
1295596.01707128,417498.219593429,701.603593479255
1296596.01707128,417498.219593429,705.666934929015
1297596.01707128,417498.219593429,702.760643055323
1298596.01707128,417498.219593429,698.8184489301
1299596.01707128,417498.219593429,692.046103381101
1300596.01707128,417498.219593429,697.375407935833
1301596.01707128,417498.219593429,700.276865112461
1302596.01707128,417498.219593429,689.45005101599
1303596.01707128,417498.219593429,696.705291836311
1225596.01707128,418498.219593429,523.246873243293
1226596.01707128,418498.219593429,512.159373462468
1227596.01707128,418498.219593429,531.55456942305
1228596.01707128,418498.219593429,526.020511744988
1229596.01707128,418498.219593429,576.990046330551
1230596.01707128,418498.219593429,600.132247678209
1231596.01707128,418498.219593429,622.21666096134
1232596.01707128,418498.219593429,636.435487915815
1233596.01707128,418498.219593429,662.807916411778
1234596.01707128,418498.219593429,729.76348097219
1235596.01707128,418498.219593429,675.696567740428
1236596.01707128,418498.219593429,682.943331450942
1237596.01707128,418498.219593429,674.198086903673
1238596.01707128,418498.219593429,676.18471296781
1239596.01707128,418498.219593429,683.76186188959
1240596.01707128,418498.219593429,683.108769626016
1241596.01707128,418498.219593429,698.271181080649
1242596.01707128,418498.219593429,710.75573599482
1243596.01707128,418498.219593429,716.903092334456
1244596.01707128,418498.219593429,734.755724408703
1245596.01707128,418498.219593429,732.507477703564
1246596.01707128,418498.219593429,726.918457386971
1247596.01707128,418498.219593429,728.244242514801
1248596.01707128,418498.219593429,714.933501500696
1249596.01707128,418498.219593429,708.402584831279
1250596.01707128,418498.219593429,706.126378973347
1251596.01707128,418498.219593429,704.153003795958
1252596.01707128,418498.219593429,710.558261207849
1253596.01707128,418498.219593429,710.91799416826
1254596.01707128,418498.219593429,708.831492306095
1255596.01707128,418498.219593429,699.677654100213
1256596.01707128,418498.219593429,705.994400216839
1257596.01707128,418498.219593429,714.178000272659
1258596.01707128,418498.219593429,721.914441822091
1259596.01707128,418498.219593429,713.859487699265
1260596.01707128,418498.219593429,715.25303189212
1261596.01707128,418498.219593429,721.125628848173
1262596.01707128,418498.219593429,732.301966172383
1263596.01707128,418498.219593429,726.980258220627
1264596.01707128,418498.219593429,718.755575220493
1265596.01707128,418498.219593429,717.812242929595
1266596.01707128,418498.219593429,732.113688493329
1267596.01707128,418498.219593429,724.567797551692
1268596.01707128,418498.219593429,729.732457974233
1269596.01707128,418498.219593429,727.082139457853
1270596.01707128,418498.219593429,726.793505413948
1271596.01707128,418498.219593429,725.524824025415
1272596.01707128,418498.219593429,722.990132162309
1273596.01707128,418498.219593429,738.434080978298
1274596.01707128,418498.219593429,738.092187719972
1275596.01707128,418498.219593429,731.283083792805
1276596.01707128,418498.219593429,712.84544781545
1277596.01707128,418498.219593429,709.498747573268
1278596.01707128,418498.219593429,695.306563729008
1279596.01707128,418498.219593429,700.257315811491
1280596.01707128,418498.219593429,693.19492409759
1281596.01707128,418498.219593429,689.053947912741
1282596.01707128,418498.219593429,690.721675393805
1283596.01707128,418498.219593429,690.757392371087
1284596.01707128,418498.219593429,692.246259491265
1285596.01707128,418498.219593429,690.129048404573
1286596.01707128,418498.219593429,688.53886316255
1287596.01707128,418498.219593429,698.760861589431
1288596.01707128,418498.219593429,708.536580623035
1289596.01707128,418498.219593429,717.396559511496
1290596.01707128,418498.219593429,708.359967198658
1291596.01707128,418498.219593429,703.209713796369
1292596.01707128,418498.219593429,700.559347201948
1293596.01707128,418498.219593429,700.894555797982
1294596.01707128,418498.219593429,704.453605918171
1295596.01707128,418498.219593429,702.854165803667
1296596.01707128,418498.219593429,703.700222866567
1297596.01707128,418498.219593429,703.578300621892
1298596.01707128,418498.219593429,695.952611207588
1299596.01707128,418498.219593429,696.348952608691
1300596.01707128,418498.219593429,693.476201197015
1301596.01707128,418498.219593429,702.491086687438
1302596.01707128,418498.219593429,689.65041352879
1303596.01707128,418498.219593429,684.078705068656
1225596.01707128,419498.219593429,599.768805438717
1226596.01707128,419498.219593429,576.624869573912
1227596.01707128,419498.219593429,606.295475379788
1228596.01707128,419498.219593429,626.048856051629
1229596.01707128,419498.219593429,626.821906834683
1230596.01707128,419498.219593429,632.775543689844
1231596.01707128,419498.219593429,632.087002628299
1232596.01707128,419498.219593429,624.218974125713
1233596.01707128,419498.219593429,619.797199329977
1234596.01707128,419498.219593429,621.27733775106
1235596.01707128,419498.219593429,645.881748810665
1236596.01707128,419498.219593429,662.356311462925
1237596.01707128,419498.219593429,676.105390470145
1238596.01707128,419498.219593429,681.934143608842
1239596.01707128,419498.219593429,678.775525609217
1240596.01707128,419498.219593429,688.889318211486
1241596.01707128,419498.219593429,693.201796440882
1242596.01707128,419498.219593429,702.873535650758
1243596.01707128,419498.219593429,710.322428917769
1244596.01707128,419498.219593429,706.290456247057
1245596.01707128,419498.219593429,724.960697021143
1246596.01707128,419498.219593429,725.792632064921
1247596.01707128,419498.219593429,724.252750467743
1248596.01707128,419498.219593429,711.303844150048
1249596.01707128,419498.219593429,705.831455225126
1250596.01707128,419498.219593429,703.197915575824
1251596.01707128,419498.219593429,711.410714339041
1252596.01707128,419498.219593429,703.893940482933
1253596.01707128,419498.219593429,715.058356578576
1254596.01707128,419498.219593429,716.215745872291
1255596.01707128,419498.219593429,710.285421786792
1256596.01707128,419498.219593429,711.081639462097
1257596.01707128,419498.219593429,711.960238038247
1258596.01707128,419498.219593429,711.701235556037
1259596.01707128,419498.219593429,722.18173398999
1260596.01707128,419498.219593429,729.16362587584
1261596.01707128,419498.219593429,724.342170475491
1262596.01707128,419498.219593429,733.072406096104
1263596.01707128,419498.219593429,736.92350764614
1264596.01707128,419498.219593429,728.828409536982
1265596.01707128,419498.219593429,732.582841361136
1266596.01707128,419498.219593429,735.753184201839
1267596.01707128,419498.219593429,734.039448032693
1268596.01707128,419498.219593429,733.278095433206
1269596.01707128,419498.219593429,740.830721719298
1270596.01707128,419498.219593429,734.61760056966
1271596.01707128,419498.219593429,733.715985152934
1272596.01707128,419498.219593429,727.126532869021
1273596.01707128,419498.219593429,725.035390762699
1274596.01707128,419498.219593429,727.707060411338
1275596.01707128,419498.219593429,716.7901012053
1276596.01707128,419498.219593429,704.730077665972
1277596.01707128,419498.219593429,689.854975293478
1278596.01707128,419498.219593429,688.278628567124
1279596.01707128,419498.219593429,688.826150071116
1280596.01707128,419498.219593429,699.690589318574
1281596.01707128,419498.219593429,700.440405295359
1282596.01707128,419498.219593429,697.448433636068
1283596.01707128,419498.219593429,688.282009657296
1284596.01707128,419498.219593429,695.944363903743
1285596.01707128,419498.219593429,697.378399178099
1286596.01707128,419498.219593429,696.945473063505
1287596.01707128,419498.219593429,709.240798415657
1288596.01707128,419498.219593429,709.281551992319
1289596.01707128,419498.219593429,724.794877427698
1290596.01707128,419498.219593429,715.509951636945
1291596.01707128,419498.219593429,713.251309904701
1292596.01707128,419498.219593429,704.508483659194
1293596.01707128,419498.219593429,702.721775152018
1294596.01707128,419498.219593429,705.276958405077
1295596.01707128,419498.219593429,707.964392007451
1296596.01707128,419498.219593429,697.780011041567
1297596.01707128,419498.219593429,701.26209525448
1298596.01707128,419498.219593429,694.372390377513
1299596.01707128,419498.219593429,698.154094113334
1300596.01707128,419498.219593429,699.546613040598
1301596.01707128,419498.219593429,702.008721945844
1302596.01707128,419498.219593429,696.658654856751
1303596.01707128,419498.219593429,695.176815174882
1225596.01707128,420498.219593429,637.550026286183
1226596.01707128,420498.219593429,653.843710090262
1227596.01707128,420498.219593429,655.44660431442
1228596.01707128,420498.219593429,648.704183528659
1229596.01707128,420498.219593429,668.891842939241
1230596.01707128,420498.219593429,672.635925014406
1231596.01707128,420498.219593429,669.602655594384
1232596.01707128,420498.219593429,644.774712402622
1233596.01707128,420498.219593429,637.820370014115
1234596.01707128,420498.219593429,644.837367191225
1235596.01707128,420498.219593429,646.990982718035
1236596.01707128,420498.219593429,651.567154644105
1237596.01707128,420498.219593429,663.055452072746
1238596.01707128,420498.219593429,682.880274312556
1239596.01707128,420498.219593429,689.147279677226
1240596.01707128,420498.219593429,693.596416723073
1241596.01707128,420498.219593429,695.785561542754
1242596.01707128,420498.219593429,699.116066835236
1243596.01707128,420498.219593429,705.968389530454
1244596.01707128,420498.219593429,709.957828534806
1245596.01707128,420498.219593429,722.437675688771
