"web_x","web_y"
1336405.78480018,253890.48397816
1336236.96710093,253784.254040095
1336089.27767215,253884.904727989
1335919.07914287,254000.909439002
1335814.39061548,254062.245564914
1335582.07976584,254198.359251435
1335366.43896374,254095.63544617
1335300.29217805,254044.951057822
1335157.27497047,253935.400579361
1335106.2049196,253920.444898928
1334871.66491507,253851.696603267
1334746.16627321,253853.688585676
1334516.0854302,253857.32727143
1334375.50995563,253862.825666379
1334204.99317939,253869.466238324
1334068.87694528,253915.713862793
1333887.21167519,253977.448219626
1333658.19203023,254200.691991227
1333282.96946828,254500.30754885
1333117.86762708,254499.961794102
1333018.3818773,254478.285213868
1332940.13107951,254461.230847747
1332711.96184813,254281.789730111
1332477.31587281,254134.278802842
1332267.72665627,254184.962515714
1332223.34537582,254267.204799498
1332140.21010647,254421.196682594
1332000.05880145,254638.225284034
1331952.17416683,254555.79662538
1331873.60514303,254420.611592121
1331550.19718483,254209.00117663
1331523.54735949,254187.723283152
1331309.28701071,254016.729877292
1331004.56537121,253984.135019294
1330661.4079674,254143.17313826
1330477.51344568,254040.52914588
1330204.4317426,254071.9005966
1329937.2953149,254307.815466296
1329670.90304489,254173.028627728
1329489.34434386,254081.1696297
1329341.01831756,254006.125808624
1329190.3565619,253884.807480101
1328998.81758595,253730.549778037
1328630.49717649,253723.376560888
1328415.70589911,253576.397484555
1328400.31056171,253572.226901687
1328272.36999963,253537.454340291
1328174.68924334,253509.030650216
1328117.142537,253492.268644878
1327875.38234608,253549.16803972
1327570.23548762,253727.491280652
1327501.00934198,253794.379264505
1327213.91195243,254071.866408372
1327064.62979705,254218.845009743
1326857.69457579,254422.644225812
1326717.86217281,254492.64032133
1326642.58532768,254057.865694924
1326300.38470245,253743.931161201
1326138.14997176,253592.887914633
1326059.580796,253519.703980103
1325774.92630383,253450.42445533
1325609.081352,253410.073396222
1325388.34369845,253499.168329231
1325246.81253362,253556.280491477
1324935.82659896,253523.65914922
1324516.6483589,253561.086710099
1324401.76691692,253679.907096127
1324313.11072099,253771.579222318
1324002.12485367,253713.376707036
1323917.82186401,253789.61517418
1323741.25275601,253949.291049524
1323608.32231575,253782.840563249
1323310.39641843,253539.301183677
1323197.42665491,253447.230218282
1323082.33339959,253353.459208649
1322777.61173707,253340.017082402
1322479.47277628,253381.137295503
1322275.82942678,253409.214862721
1322103.71927842,253722.031728436
1321856.11953537,253759.831666618
1321094.10283116,253809.291900422
1320846.71579447,253706.488585256
1320817.94279186,253559.775648752
1320790.23152278,253418.747533308
1320797.45176832,253276.125795562
1320810.08719152,253028.922167524
1320797.13421851,252888.319577638
1320772.92702089,252626.214152001
1320563.76305769,252465.954212068
1320258.93511597,252497.245582391
1320017.17452716,252720.434106015
1319901.97500223,252665.738898354
1319814.27471876,252624.113174778
1319509.55303422,252623.448305016
1319360.90820324,252665.817214443
1319331.60393654,252674.184743488
1319185.1884184,252859.201492816
1319151.5307165,252974.355746065
1319095.68228884,253165.774971059
1319152.37910262,253376.825459384
1319133.05496674,253504.597999823
1319094.83209017,253483.74519625
1318816.01744159,253331.320583662
1318678.52101794,253352.863581598
1318574.68202008,253369.147008807
1318366.47361284,253218.104009353
1318283.02037058,253157.591219041
1318105.70896648,252952.676966747
1317994.33173432,252898.964553217
1317839.42288625,252824.293171299
1317771.25862305,252840.443816795
1317705.9610812,252855.930374938
1317542.34534106,253003.571909309
1317515.16453025,253028.090298788
1317381.277399,253309.003226377
1317240.80771185,253477.843268472
1317158.41581657,253576.926635682
1317049.69265863,253641.104922431
1316802.51735441,253787.046866685
1316395.86751631,253926.745988638
1316072.14063355,253894.071410166
1315926.57554837,253670.056795119
1316008.33081587,253403.620454581
1316022.55835623,253357.107036955
1316067.78973775,252992.916039636
1316008.54437863,252921.698160802
1315833.46266326,252711.205815994
1315662.20279307,252678.877206546
1315471.40631049,252825.429388538
1315396.12808719,252941.035092842
1315280.29093367,253118.986223176
1314950.08724697,253143.822623712
1314738.90572314,253084.1064543
1314448.94255564,253002.103014476
1314061.82938967,252943.714643057
1313943.65652582,253068.511425203
1313826.33306253,253192.431697204
1313566.41761094,253012.912261655
1313538.81218203,253005.633689481
1313223.89794321,252922.673928111
1312963.13214528,253120.228816372
1312809.92196796,253098.844492857
1312683.89252918,253081.232313407
1312562.2150372,253547.508583889
1312492.56454881,253477.034225189
1312521.7628631,253379.757136309
1312588.54736951,253157.736082234
1312569.8610402,252985.123909007
1312430.66639819,252780.316240399
1312198.46174731,252928.329416168
1312150.89536254,252958.638663522
1312114.90205332,252979.889666225
1311794.99691902,253168.731511577
1311840.01574029,252887.63267177
1311836.08732108,252868.48012375
1311770.8968012,252548.757760037
1311441.11827537,252394.633835003
1311238.74897293,252451.825133486
1311104.5439373,252489.757877589
1310752.78670535,252544.850288878
1310621.87313275,252565.357208497
1310426.93615947,252585.943658983
1309732.97752555,252659.231443244
1309440.89063993,252671.343799348
1309155.70569553,252453.41365584
1309129.05588331,252429.293675573
1309035.30375493,252344.501879147
1308584.69805269,252298.75793649
1308525.66484658,252307.470698535
1308286.24060275,252342.799890745
1307944.67598206,252468.897256033
1307873.32645617,252495.248350457
1307823.42423213,252523.963681446
1307619.03746347,252641.640808234
1307542.4850051,252814.039850353
1307684.12182874,252951.800351758
1307871.83839883,253134.321244926
1307928.21630915,253492.296827261
1307927.25963721,253926.857129149
1307851.23871355,253837.229937323
1307845.71852919,253479.333407409
1307662.35544076,253172.174263367
1307633.36973975,253165.480086499
1307383.11590413,253107.623284723
1307324.40111494,253159.157088959
1307281.40022962,253196.877718936
1307220.98655559,253283.34309673
1307147.61951047,253388.270422346
1307133.60400114,253561.228267514
1307115.02283225,253790.820731282
1306898.63796402,254045.941061795
1306763.68900274,254362.850085928
1306751.79735567,254390.689232088
1306810.19317669,254514.265633391
1307036.13191674,254992.049241866
1307213.33710466,255203.341503725
1307187.64246399,255337.490893741
1307034.00769504,255277.455281637
1306578.83682236,255099.633119712
1305855.57459965,254925.423197287
1305500.10145733,254905.446011778
1305239.33557677,255141.308934899
1305162.57053815,255403.125970423
1305098.44076519,255481.942014507
1305022.41937875,255575.341866359
1304653.67369011,255830.119309525
1304588.90702067,255849.272033467
1304482.20127838,255880.856766571
1304204.55421073,255880.191939993
1304088.61134368,255879.925996738
1303612.62990696,255827.699263318
1303391.99866899,255839.997983111
1303282.53244857,255846.10749903
1303114.98842606,255928.244037933
1302971.12141074,255998.745486068
1302816.74292156,256135.843855165
1302691.24403961,256247.334323009
1302677.97214097,256267.045082615
1302493.75818717,256540.817692231
1302353.28802972,256898.348795862
1302311.24235169,257078.828136725
1302303.17297937,257113.362034577
1302300.83710792,257123.562818265
1302297.22712538,257139.076511265
1302269.93990532,257256.01367733
1302148.36872569,257664.709949364
1300028.5895177,257525.53229641
1299846.28740372,257530.074372328
1299793.73088289,257531.375902006
1299021.62827786,257371.056458297
1298797.59960781,257324.541270224
1298358.88546023,257305.30736552
1298265.3451599,257428.991887416
1298155.87858795,257573.795345492
1297470.62682086,257469.925882097
1297195.95284154,257401.175959049
1297058.24424062,257366.7213141
1296944.5316931,257117.226519892
1296628.45080394,256560.539862009
1296446.4678169,256332.563344298
1296362.69618509,256227.633689429
1296038.96926996,256233.264503493
1295984.39546723,256220.194674357
1295715.45491834,256155.801873397
1295442.37365743,256050.951538406
1295296.80817998,255995.059723761
1295134.25459617,255994.68740109
1294947.7055131,255994.235323065
1294923.49762956,256007.623701492
1294903.43056825,256018.700991527
1294881.34618508,256030.203307041
1294851.08633318,256045.955902136
1294636.29445521,256164.432501132
1294324.98969967,256285.11378381
1293982.78898617,256054.268298972
1293693.25068358,255932.310544115
1293494.59789191,255848.63233079
1293164.92568957,255662.521808224
1293030.08390107,255593.587088251
1292524.58645757,255335.11536171
1292336.76358305,255216.930546354
1292290.15293191,255187.603512101
1292042.65956681,255174.241064174
1291827.76166527,255236.294558249
1291801.2179522,255243.944990556
1291695.25528914,255337.291483681
1291591.41612647,255428.725409241
1291408.37022713,255659.063894975
1291343.0725309,255741.253720048
1290967.74379217,256098.171390839
1290700.92626121,256225.307883634
1290383.2510641,256333.185138334
1290269.32539869,256385.543326054
1290148.17984032,256441.222067136
1290005.3747367,256454.796124946
1289951.33176447,256459.922921717
1289767.96794142,256456.681582655
1289532.47230815,256452.510352519
1289278.28961091,256566.922781921
1288966.98482194,256706.730789173
1288938.63616584,256703.702364174
1288662.36948804,256674.055683701
1287964.2704425,256646.798712697
1287545.30473756,256671.343196669
1287183.77992935,256561.843515688
1286860.37186422,256452.423703679
1286467.10073705,256368.425940218
1286200.81478109,256227.208818054
1286113.00870508,256049.200625373
1286036.66944389,255894.542721801
1285862.11868293,255677.246056406
1285789.81389687,255587.246008807
1285734.70929901,255545.672748206
1285441.45515813,255324.444743306
1285181.22087099,255298.251718185
1284990.10615107,255352.734503331
1284781.15405769,255412.29103537
1284434.59928402,255543.464537071
1284361.86949865,255570.984953146
1284334.79489996,255583.974822532
1284203.03185298,255647.277207688
1284116.39343659,255572.179708867
1284069.99516705,255531.961253995
1283980.49002312,255460.343722249
1283797.65745162,255314.053857067
1283518.41786958,255294.209639224
1283315.1991904,255363.993402275
1282800.56955206,255579.959628874
1282675.28304305,255691.821583919
1282507.95123113,255841.192348008
1282361.4294995,256058.063365045
1282290.82333758,256036.227267632
1282215.65166448,256012.983249969
1281848.18151555,255737.35067152
1281784.79522155,255721.863508979
1281531.03769652,255659.888309201
1281368.48406542,255686.744403007
1281226.3159976,255710.253450525
1281018.2132223,255803.892147693
1280972.13332206,255824.638771463
1280584.5950316,255983.412867374
1280235.4924002,255988.937345442
1279969.1000729,255930.787275223
1279839.77941116,255853.909723408
1279677.65079847,255757.533909587
1279200.50214211,255477.598083419
1279119.91562016,255430.340034329
1279019.47444446,255372.801579515
1278638.30761561,255154.41597232
1278403.66159445,255077.166625069
1278168.80301137,255082.983577134
1277882.55517388,255350.590906418
1277680.71658074,255497.118875273
1277443.94642707,255668.962670246
1277049.71877902,255968.261974418
1276973.16680997,255955.962478037
1276726.20442465,255916.327821651
1276409.80370311,255894.305153899
1276155.09050551,255876.586073251
1275691.85002688,255881.818041375
1275462.83097223,255922.381200308
1275336.27060473,255944.801182527
1274910.72185543,256071.512085674
1274893.09703052,255999.841375242
1274873.45490737,255919.563842769
1275000.01531489,255881.364644234
1275146.1118928,255837.294787595
1275235.82988526,255711.592638921
1275305.37460139,255614.101818304
1275287.00709099,255332.945493942
1275233.49518755,255265.28622287
1275084.53248811,255076.892362022
1274761.54958712,254801.367797663
1274574.04503658,254774.856279538
1274393.65419242,254749.35422221
1273783.3615823,254795.468014138
1273657.33212408,254805.004220857
1273536.18612357,255041.079790075
1273539.90218245,255063.499987369
1273573.7714123,255264.77718542
1273401.76767088,255513.497899284
1273077.61565544,255704.334957909
1272753.99504067,255690.759751599
1272488.0278765,255460.101325633
1272196.57870981,255253.590057909
1271917.97666531,255056.190614
1271702.33587546,255004.52268574
1271429.4668129,254984.678523864
1270871.20016792,254906.604932823
1270484.29925271,254953.8084786
1270255.49259251,254981.726845514
1270235.74405404,254995.274532003
1270190.30118064,255026.434215154
1270033.16245244,255064.208100462
1269709.22294594,255197.533054614
1269671.74322508,255210.76194239
1269188.43532367,255381.48907236
1268998.70069521,255517.763274612
1268895.92334761,255591.558592732
1268883.60707565,255591.957025002
1268827.33445357,255593.842942953
1268751.52568005,255594.799059761
1268639.72365939,255598.544333385
1268540.5564351,255601.864611369
1268196.86775397,255997.061201003
1267626.81662024,255573.969721796
1267354.47893631,255362.464285397
1267030.32685797,255585.23142415
1266839.74300655,255655.01533303
1266433.51831165,255698.685990934
1266015.08395078,255576.250044566
1266006.58998496,255570.857471918
1265691.99472693,255370.960511321
1265299.25500254,255114.428690246
1265166.00615589,254935.996634634
1265084.25188359,254826.445774031
1265049.9575206,254795.418744872
1264786.64476417,254557.376815266
1265065.99063166,254513.360803122
1265358.07760042,254418.288635993
1265500.77669096,254327.732030289
1265618.73702554,254252.874774933
1265823.76056002,254213.879259881
1265917.08820736,254196.134709879
1266199.61925544,254177.381218861
1266380.43487967,254165.374735365
1266349.64516854,253788.404610408
1266229.66841403,253511.156161659
1266191.87042735,253423.893526905
1266431.8252598,253460.977399894
1266528.0195424,253475.826890447
1266725.18651937,253291.075306617
1266732.40724987,252958.920549233
1266695.24698413,252607.481046399
1266460.81353513,252453.56988069
1266346.25124086,252352.467905879
1266163.20638897,252190.933327284
1266106.50948087,252031.072749452
1266480.98792277,251987.29673981
1266810.97901751,251994.522913861
1266875.10922939,251732.764638665
1266770.52746421,251590.648893619
1266672.63468502,251457.591480682
1266373.75337764,251219.102827391
1266343.38746159,251194.850214091
1266109.27279439,250938.750499645
1266141.7630904,250613.029008538
1266402.4226395,250396.510989981
1266525.58580727,250213.515918721
1266599.90840826,250103.145206609
1266617.74607048,249982.25533209
1266645.03344805,249796.630711346
1266556.59027065,249643.121045645
1266437.78112026,249487.778580887
1266253.03766891,249246.291469875
1266005.96946976,249073.204827918
1265619.28144938,248912.549588039
1265315.09119074,248758.482381862
1265193.94559536,248842.660767185
1265003.68012048,248974.891842796
1264931.05627989,249100.349702744
1264863.4226736,249217.280871409
1264716.47620014,249466.523568557
1264634.0842464,249606.352527426
1264583.22665171,249563.505795059
1264558.06329065,249542.308221799
1264565.17776996,249235.688438329
1264496.59012109,248743.658056183
1264487.24686376,248695.764656697
1264383.83398451,248168.486614667
1264245.06442602,247835.996659027
1263906.68526768,247935.979023067
1263902.11975032,247937.333726098
1263629.99463536,247636.427287349
1263771.41955274,247572.676497905
1263954.04031719,247490.331764397
1264087.39594006,247432.318607943
1264246.12735438,247363.281915808
1264506.46801633,247287.286022152
1264731.13443427,247022.959115085
1264761.07580009,246987.683684006
1264706.39599625,246911.607479075
1264609.24644159,246776.53511382
1264455.93037083,246672.169344034
1264421.21128834,246648.528341545
1264070.51633467,246558.027941784
1264210.77385319,246283.687828893
1264451.68484861,246081.758417558
1264522.29120031,246022.57683713
1264471.75229286,245913.483641833
1264377.15110257,245709.216323695
1264067.01546926,245389.082522166
1264054.9121177,245159.076912348
1264067.97202175,244993.034311889
1264162.04284397,244993.273610405
1264264.60764568,244993.539492741
1264399.87429509,244983.100746315
1264505.83670969,244974.946306893
1264614.45426094,244655.850908951
1264602.35093898,244413.096329736
1264462.20056441,244296.486797376
1263924.85128834,243849.307266746
1263800.52333076,242763.121836593
1263657.71858191,242648.611865699
1263895.01998899,242298.576350993
1264165.02333413,241900.251802076
1263759.22388959,241726.534976233
1263417.87244801,241580.389860096
1262636.21292796,242018.130511847
1262390.0999469,241989.46941631
1262139.42162398,241890.631326332
1262109.05567542,241879.395498461
1261642.73663414,241707.006649517
1261327.39766105,241704.482476778
1251924.98799036,241629.501168694
1239526.75316624,241637.01401333
1239522.93087638,241637.040565864
1239514.33072426,241637.067106478
1236736.58782142,241638.627357382
1230996.67680812,241632.610050173
1221740.6848002,241622.918384573
1206877.50226615,241677.891105311
1191815.24460767,241695.11854831
1191174.48050599,241696.338786556
1182760.35107022,241712.175083184
1182755.89173062,241713.821916803
1182742.08901275,241718.948350811
1182739.43465526,241715.389034069
1179224.84128928,241720.905052208
1176814.99526275,241724.670763902
1161592.31241411,241750.58326095
1157777.77656733,241729.563014204
1146763.85859976,241668.920477849
1138842.27715785,241645.419457148
1134766.76502813,241633.349896269
1134198.6247423,241631.648475942
1133703.95728255,241630.186301282
1133455.1898414,241770.008025176
1133255.05076874,241751.042239143
1133000.86928886,241548.639221033
1133043.87043301,241377.766235612
1133014.35457249,241108.932903336
1132729.91336228,240894.232434657
1132605.58364836,240599.714345477
1132567.25484653,240508.925954476
1132296.72263013,240245.990106439
1132270.92226574,240220.889170648
1132144.3623729,240129.941388503
1131937.95932639,239981.620110708
1131652.03186085,239691.963990918
1131286.68599814,239321.799863585
1131272.03394096,239306.925317459
1131254.62135122,239289.26179565
1130951.38682665,239239.431436767
1130809.00669861,239236.907722814
1130532.84658515,239231.993124865
1130301.91654946,239347.296527544
1130094.55732094,239444.060039802
1129834.004558,239565.658623922
1129554.23451529,239559.070621532
1129233.48108212,239551.526295635
1129143.02030508,239560.344537165
1128990.65972433,239575.165557716
1128966.02689683,239703.352130541
1128981.52830309,239737.058949438
1129050.43523916,239886.840552959
1128522.74763119,239836.29228076
1127970.74595248,239822.292859776
1127840.2576176,239726.457935463
1127728.56215125,239644.408621432
1127172.73999764,238909.712905771
1126757.17360324,238525.579024622
1126483.24378814,238272.34119105
1126131.59369584,238210.133376239
1126054.40453347,238304.054492292
1125991.44280949,238380.684174155
1125892.80626921,238518.803655616
1125747.77127,238721.919180447
1125371.27591415,238824.525444261
1125338.99864458,238902.058529879
1125236.75189851,239147.779412355
1125047.44164048,239531.913158087
1125318.92975391,239657.178661576
1125447.29468534,239716.411533865
1125543.38190649,240028.219678373
1125384.96889587,240235.347797366
1125277.62620327,240307.409609418
1124977.57630313,240508.853480363
1124787.31143907,240508.215511385
1124613.60981122,240507.657270064
1124364.52391773,240628.991017633
1124320.77998713,240628.85809677
1124206.74847891,240628.485939984
1123729.91912772,240339.306358907
1123619.49772399,240272.343839202
1123291.94913621,240265.171325728
1123097.75581581,240264.533347928
1122502.96551786,240366.422809051
1121695.82609793,240449.266977249
1121194.36358464,240426.236619194
1120980.10329494,240416.40820833
1120702.13836896,240361.158978374
1120573.98570854,240335.685902056
1119918.35728184,240480.100687032
1119701.54867821,240520.527201364
1118856.18624292,240678.142886561
1118334.33781796,240816.103769939
1118103.30177147,240877.168893983
1118040.12862559,240587.989960977
1117977.80486562,240302.742667829
1117886.60087648,240311.800000046
1117680.51596067,240332.278603725
1117443.95909204,240292.621268314
1117383.43960598,240282.474516914
1117340.33224845,240471.620882716
1117333.11149747,240819.687057016
1117011.61488252,240812.514533025
1116720.59041952,240787.120657277
1116698.18764787,240761.435292949
1116400.2626374,240419.663605374
1116316.27859467,240399.635800579
1116218.3856903,240376.314301223
1116011.55713134,240564.92911434
1115603.42143517,240806.401700091
1115549.69701736,240838.196103077
1115069.78736553,241056.45379791
1114900.96959804,241130.136069003
1114680.97562721,241226.130250682
1114158.70236882,241425.901216372
1113989.0353597,241438.99582221
1113855.36153979,241449.32807833
1113569.32722975,241448.371112974
1113521.7610194,241448.211619007
1113438.41398625,241444.200549941
1113248.78621422,241435.089313158
1113012.01673882,241501.467033191
1112841.81859896,241616.904919377
1112575.63948016,241402.310138917
1112363.60906988,241316.116102486
1112145.84505087,241301.692414541
1112072.5846058,241296.831393261
1111917.03905672,241216.215558815
1111787.93094233,241149.33233568
1111667.10429077,241143.275911064
1111527.16621831,241136.236647159
1111389.56372901,241230.796696423
1111332.6540575,241269.922260412
1111374.59272205,241385.227721727
1111392.74844805,241435.004856257
1111415.99993526,241728.169418938
1111367.05311498,241862.333992016
1111239.32483815,241965.713068473
1111124.33796088,241892.056267458
1110845.73617426,241775.103005355
1110626.91005205,241902.600109114
1110476.88514438,241994.663723098
1110280.5680502,242115.148667041
1109970.43151604,242352.240959798
1109901.31181914,242371.65767389
1109691.08601324,242430.678123211
1109327.11950192,242459.975189911
1109144.92376517,242526.539384704
1109114.13306791,242554.429535946
1108822.4708428,242818.536216045
1108573.38495521,242952.010521418
1108305.82452083,243152.607604794
1107819.43789017,243511.22327886
1107631.29648911,243534.996031208
1107443.58006837,243448.880647847
1107037.6750639,243300.954388321
1106819.38014935,243300.210079234
1106473.0382201,243488.323101345
1106041.22535664,243834.880330916
1105907.76390859,243840.537760077
1105908.08266745,243748.950871585
1105891.30719836,243704.990201437
1105835.88444682,243559.402107517
1105842.0432307,243302.385647575
1105842.99890975,243260.257935483
1105697.75231965,243174.275616932
1105678.42880078,243075.596933226
1105673.8633545,243052.089368509
1105670.35970848,243007.252363837
1105656.45128771,242832.234099156
1105628.95214009,242806.548411634
1105577.77612036,242758.683263257
1105383.58272681,242800.757224157
1105249.90874333,242879.673088042
1105241.83944101,242893.405713305
1105188.85810149,242983.265453193
1105185.67257056,243098.067285397
1105182.06230379,243227.478422536
1105127.1698178,243318.878946926
1104932.87020331,243379.281003014
1104556.16230754,243585.589197888
1104100.35421978,243846.562707671
1103856.89528069,244102.145014826
1103862.41593397,244267.017749488
1103856.68241949,244301.150418934
1103831.4124891,244450.085813511
1103758.68283215,244480.632417403
1103716.10678475,244498.535386232
1103546.33370137,244479.649053421
1103261.57375279,244387.078262938
1102952.28727612,244373.796248509
1102734.31116181,244269.272612409
1102522.17446045,244238.008120293
1102273.19490282,244316.525921959
1101945.32750326,244449.709018532
1101896.16822384,244626.588180321
1101880.34812218,244662.075581949
1101822.80117503,244791.195600365
1101494.82758589,244930.488450094
1101348.94348367,245027.680295047
1101335.35304978,245062.397474722
1101293.94469712,245167.903745169
1101220.6838855,245308.074140668
1101237.14066875,245414.05884528
1101244.36041818,245460.782449515
1101279.6095351,245784.50111578
1101256.35712504,245854.148310774
1101236.82085383,245912.559539162
1100981.89556982,245972.749868721
1100690.55245908,246014.479062925
1100538.616391,246117.727819394
1100501.45473932,246331.291911873
1100487.01461855,246477.599441177
1100470.13241819,246648.66360141
1100354.18925612,246855.826535292
1100331.57402577,246874.420444996
1100322.44299384,246881.911134872
1100302.48213317,246898.353466172
1100250.77501003,246940.960096489
1100141.41545906,246845.386789586
1100075.37503117,246787.692202102
1100007.10484489,246765.565210582
1099942.12606737,246744.500742517
1099859.09758306,246735.416048463
1099711.7273324,246719.265483156
1099608.52556338,246755.549985731
1099469.1184439,246724.550838905
1099275.03131457,246736.078578769
1099236.27754528,246756.903706996
1099196.03733006,246778.525717925
1099152.92996542,246967.652841982
1099176.18146219,247248.555065394
1099251.88377735,247305.081072849
1099291.16828867,247334.433166121
1099314.84475363,247511.581229489
1099326.20487349,247725.306632135
1099240.8401434,247871.535521928
1099218.75547957,248007.245762073
1099215.9948969,248024.086696091
1099202.29827173,248064.860870398
1099136.36335294,248261.905199406
1098832.70380544,248376.842703013
1098541.46692235,248400.243985264
1098049.87842176,248508.407500418
1097661.2791979,248635.245216984
1097500.21182655,248849.954458947
1097478.55214054,248878.801967231
1097416.86440441,248999.37193342
1097325.87233846,249177.424637096
1097272.67878408,249215.409857347
1097113.09812114,249329.312444412
1096828.01931244,249373.566001243
1096767.1812651,249383.022345207
1096403.21478365,249418.350461624
1096293.32401444,249456.654344988
1096160.393345,249502.980273994
1095951.65398075,249572.17697125
1095887.09979288,249593.586780669
1095631.8557391,249751.398470141
1095586.6251269,249846.362103426
1095515.806304,249995.196127441
1095481.08688844,250122.115626486
1095399.01316233,250422.14861571
1095326.49539954,250626.208508668
1095258.2246499,250818.474495099
1095196.32394489,251172.326491993
1095103.31436156,251425.131387391
1095037.0609593,251605.232205011
1094989.06962921,251767.057507464
1094895.9537073,252080.933178237
1094781.70883725,252473.677086351
1094656.42171065,252904.248764313
1094399.47758703,253538.247471411
1094307.74221467,253745.498921351
1094112.9112993,253970.681040147
1094069.8039546,254147.570522232
1093843.01328242,254824.422136845
1093830.0593783,255050.270372087
1093848.4273845,255121.542061147
1093889.94120221,255282.467967822
1093976.89766628,255466.956625173
1093983.37427687,255480.796603489
1094028.28585726,255576.029501508
1094172.68239534,255894.030742827
1094238.72240776,256101.843532331
1094237.34109725,256486.468912044
1094194.02113519,256760.507310671
1094181.38614632,256840.360000223
1094246.04490874,257408.388886836
1094283.41756764,257697.013067332
1094346.37775285,258184.129000129
1094441.40248054,258733.9659416
1094422.29037602,258984.206235176
1094281.71444482,259282.847765845
1093903.73153594,259824.824013331
1093696.26549845,260172.054361833
1093470.43116109,260555.865539939
1093342.70288539,260659.176814698
1093305.43552617,260691.85178434
1093093.1920756,260878.019546768
1092873.62215324,261219.115638788
1092865.44659865,261260.344800966
1092854.61664434,261314.537788271
1092803.33413571,261386.316856889
1092739.20407352,261614.512097808
1092674.75534013,261895.838280571
1092679.21402427,262129.586619305
1092656.81023611,262474.830210905
1092592.68017134,262703.027051115
1092576.22264331,262872.966261644
1092612.53386856,263043.091765871
1092722.21132639,263351.650726453
1092879.56129175,263612.551739148
1093031.92133405,263772.477183833
1093020.77253179,263942.444152275
1093019.71003022,264213.387555396
1093018.43498572,264553.402409867
1092975.22115438,264834.787134239
1092889.32486825,265216.963169787
1092851.10106005,265562.160499313
1092902.06350355,266040.481145004
1092889.74590988,266518.564012303
1092878.59713262,266677.907569866
1092760.84829259,267123.714182202
1092738.97576421,267325.511198444
1092727.402032,267575.180959923
1092673.88947028,267782.158917989
1092641.39948499,267983.9302111
1092651.16692699,268201.774564922
1092612.94309283,268552.265379044
1092559.32432425,268769.87126899
1092437.22302774,268965.984946643
1092409.82926745,269220.890978987
1092460.79172247,269688.596475038
1092507.72040619,269853.469401366
1092681.20915913,270018.847641642
1092876.35794603,270035.532106482
1093050.27165547,270110.583619456
1093176.19411709,270307.656160058
1093238.73038398,270499.149746718
1093290.11780537,270871.245021749
1093319.95150114,271344.215847783
1093291.49518027,271880.709798408
1093232.67385042,272098.293919564
1093189.5663084,272331.898381222
1093177.99251712,272597.490177427
1093140.4062958,272746.106928617
1093070.96744705,272984.919506886
1093048.66990109,273292.966974977
1093026.79740547,273478.831862912
1092968.18863611,273622.056257373
1092830.05484778,273860.604364789
1092845.1311118,274041.28942058
1092881.65477418,274174.259596657
1092954.38351323,274461.427744474
1093027.00593804,274796.444634475
1093041.33842247,275168.417689549
1093024.56211634,275418.047364889
1092944.29336324,275688.69234791
1092837.69325765,275980.485702706
1092752.11574425,276261.732266415
1092761.88319822,276468.988110034
1092654.75195338,276851.087407948
1092537.53435764,277153.483663387
1092477.96927979,277546.398084338
1092408.42427574,277774.564603736
1092344.18799886,278002.784630369
1092268.90920836,278353.138999934
1092199.04539713,278676.952519924
1092176.96040085,278910.647153035
1092239.60282446,279102.15187014
1092271.56127755,279132.121065787
1092376.24910081,279230.238342877
1092608.34652237,279284.279115117
1092750.19528964,279433.62049002
1092886.73525062,279609.503873094
1092996.30645009,279928.724373273
1093037.18263208,280274.24824421
1093014.56631798,280656.703142438
1092981.33253094,281044.419621048
1092890.55251197,281304.394349946
1092879.40370964,281463.753777026
1092862.83994143,281644.341844426
1092856.25618551,281957.801034931
1092865.49234232,282303.196811243
1092953.93476444,282632.971084426
1092958.39347673,282840.209419272
1092929.93716994,283350.14972052
1092848.49959739,283913.017574703
1092836.81958282,284183.970835962
1092845.84325465,284571.856359048
1092880.45438474,285161.777084068
1092936.19431205,285730.550933339
1093014.01929901,286049.652081614
1093140.15420646,286204.261234742
1093277.33176603,286194.191754149
1093361.42172586,286290.18821883
1093534.59162461,286556.550001967
1093655.52412353,286663.334141586
1093765.52038557,286855.061895529
1093817.43908381,287073.120422718
1093842.70774182,287365.468562187
1093830.81517456,287700.169669944
1093865.74511707,288189.163808475
1093948.9851126,288471.125531646
1094006.31879075,288662.643015715
1094137.44375405,288865.081323666
1094252.53624519,289104.665015562
1094278.44244785,289232.308419289
1094298.82737841,289423.693974257
1094403.40858716,289663.225445696
1094502.68105119,289908.071381107
1094528.16229422,290120.714189736
1094569.7822489,290274.982131494
1094584.75219348,290492.912987403
1094610.12716279,290737.4412973
1094651.64086033,290918.280464857
1094683.06836651,290971.527952701
1094819.50208669,291163.39451557
1094898.0707864,291317.823146692
1094907.83827347,291503.844245828
1094903.16639418,291568.357809369
1094896.68947023,291657.900984445
1094869.40195361,291870.333724578
1094794.866938,292024.124962421
1094807.07639302,292224.893803333
1094802.82940915,292225.372064433
1094809.41189823,292333.462132453
1094856.12811353,292524.931728077
1094892.33304696,292716.4015546
1094875.66306604,292902.318155467
1094974.08545134,293365.025361458
1095047.23917935,293540.686687899
1095109.77535227,293748.180365258
1095198.43036748,293987.666079093
1095229.32657031,294179.084767434
1095191.74028077,294338.352346238
1095217.64649336,294460.68629912
1095291.01268445,294599.149259484
